route_id,trip_id,service_id
2,15593,47
2,15594,47
2,15595,47
2,15596,47
2,15597,47
2,15598,47
2,15599,47
1001,156,29
1101,1560,42
2,15600,47
2,15601,47
2,15602,47
2,15603,47
2,15604,47
2,15605,27
2,15606,28
2,15607,29
2,15608,30
2,15609,31
1101,1561,42
2,15610,42
2,15611,32
2,15612,47
2,15613,42
2,15614,27
2,15615,27
2,15616,42
2,15617,32
2,15618,32
2,15619,30
1101,1562,42
2,15620,27
2,15621,30
2,15622,31
2,15623,42
2,15624,28
2,15625,30
2,15626,30
2,15627,31
3,15628,27
3,15629,27
1101,1563,42
3,15630,27
3,15631,27
3,15632,27
3,15633,27
3,15634,27
3,15635,27
3,15636,27
3,15637,27
3,15638,27
3,15639,27
1101,1564,42
3,15640,27
3,15641,27
3,15642,27
3,15643,27
3,15644,27
3,15645,27
3,15646,27
3,15647,27
3,15648,27
3,15649,27
1101,1565,42
3,15650,27
3,15651,27
3,15652,27
3,15653,27
3,15654,27
3,15655,27
3,15656,27
3,15657,27
3,15658,27
3,15659,27
1101,1566,42
3,15660,27
3,15661,27
3,15662,27
3,15663,27
3,15664,27
3,15665,27
3,15666,27
3,15667,27
3,15668,27
3,15669,27
1101,1567,42
3,15670,27
3,15671,27
3,15672,27
3,15673,27
3,15674,27
3,15675,28
3,15676,28
3,15677,28
3,15678,28
3,15679,28
1101,1568,32
3,15680,28
3,15681,28
3,15682,28
3,15683,28
3,15684,28
3,15685,28
3,15686,28
3,15687,28
3,15688,28
3,15689,28
1101,1569,32
3,15690,28
3,15691,28
3,15692,28
3,15693,28
3,15694,28
3,15695,28
3,15696,28
3,15697,28
3,15698,28
3,15699,28
1001,157,29
1101,1570,32
3,15700,28
3,15701,28
3,15702,28
3,15703,28
3,15704,28
3,15705,28
3,15706,28
3,15707,28
3,15708,28
3,15709,28
1101,1571,32
3,15710,28
3,15711,28
3,15712,28
3,15713,28
3,15714,28
3,15715,28
3,15716,28
3,15717,28
3,15718,28
3,15719,28
1101,1572,32
3,15720,28
3,15721,28
3,15722,28
3,15723,29
3,15724,29
3,15725,29
3,15726,29
3,15727,29
3,15728,29
3,15729,29
1101,1573,32
3,15730,29
3,15731,29
3,15732,29
3,15733,29
3,15734,29
3,15735,29
3,15736,29
3,15737,29
3,15738,29
3,15739,29
1101,1574,32
3,15740,29
3,15741,29
3,15742,29
3,15743,29
3,15744,29
3,15745,29
3,15746,29
3,15747,29
3,15748,29
3,15749,29
1101,1575,32
3,15750,29
3,15751,29
3,15752,29
3,15753,29
3,15754,29
3,15755,29
3,15756,29
3,15757,29
3,15758,29
3,15759,29
1101,1576,32
3,15760,29
3,15761,29
3,15762,29
3,15763,29
3,15764,29
3,15765,29
3,15766,29
3,15767,29
3,15768,29
3,15769,29
1101,1577,32
3,15770,29
3,15771,30
3,15772,30
3,15773,30
3,15774,30
3,15775,30
3,15776,30
3,15777,30
3,15778,30
3,15779,30
1101,1578,32
3,15780,30
3,15781,30
3,15782,30
3,15783,30
3,15784,30
3,15785,30
3,15786,30
3,15787,30
3,15788,30
3,15789,30
1101,1579,32
3,15790,30
3,15791,30
3,15792,30
3,15793,30
3,15794,30
3,15795,30
3,15796,30
3,15797,30
3,15798,30
3,15799,30
1001,158,29
1101,1580,32
3,15800,30
3,15801,30
3,15802,30
3,15803,30
3,15804,30
3,15805,30
3,15806,30
3,15807,30
3,15808,30
3,15809,30
1101,1581,32
3,15810,30
3,15811,30
3,15812,30
3,15813,30
3,15814,30
3,15815,30
3,15816,30
3,15817,30
3,15818,31
3,15819,31
1101,1582,32
3,15820,31
3,15821,31
3,15822,31
3,15823,31
3,15824,31
3,15825,31
3,15826,31
3,15827,31
3,15828,31
3,15829,31
1101,1583,32
3,15830,31
3,15831,31
3,15832,31
3,15833,31
3,15834,31
3,15835,31
3,15836,31
3,15837,31
3,15838,31
3,15839,31
1101,1584,32
3,15840,31
3,15841,31
3,15842,31
3,15843,31
3,15844,31
3,15845,31
3,15846,31
3,15847,31
3,15848,31
3,15849,31
1101,1585,32
3,15850,31
3,15851,31
3,15852,31
3,15853,31
3,15854,31
3,15855,31
3,15856,31
3,15857,31
3,15858,31
3,15859,31
1101,1586,32
3,15860,31
3,15861,31
3,15862,31
3,15863,42
3,15864,42
3,15865,42
3,15866,42
3,15867,42
3,15868,42
3,15869,42
1101,1587,32
3,15870,42
3,15871,42
3,15872,42
3,15873,42
3,15874,42
3,15875,42
3,15876,42
3,15877,42
3,15878,42
3,15879,42
1101,1588,32
3,15880,42
3,15881,42
3,15882,42
3,15883,42
3,15884,42
3,15885,42
3,15886,42
3,15887,42
3,15888,42
3,15889,42
1101,1589,32
3,15890,42
3,15891,42
3,15892,42
3,15893,42
3,15894,42
3,15895,42
3,15896,42
3,15897,42
3,15898,42
3,15899,42
1001,159,29
1101,1590,32
3,15900,42
3,15901,42
3,15902,42
3,15903,42
3,15904,42
3,15905,42
3,15906,42
3,15907,42
3,15908,42
3,15909,42
1101,1591,32
3,15910,42
3,15911,32
3,15912,32
3,15913,32
3,15914,32
3,15915,32
3,15916,32
3,15917,32
3,15918,32
3,15919,32
1101,1592,32
3,15920,32
3,15921,32
3,15922,32
3,15923,32
3,15924,32
3,15925,32
3,15926,32
3,15927,32
3,15928,32
3,15929,32
1101,1593,32
3,15930,32
3,15931,32
3,15932,32
3,15933,32
3,15934,32
3,15935,32
3,15936,32
3,15937,32
3,15938,32
3,15939,32
1101,1594,32
3,15940,32
3,15941,32
3,15942,32
3,15943,32
3,15944,32
3,15945,32
3,15946,47
3,15947,47
3,15948,47
3,15949,47
1101,1595,32
3,15950,47
3,15951,47
3,15952,47
3,15953,47
3,15954,47
3,15955,47
3,15956,47
3,15957,47
3,15958,47
3,15959,47
1101,1596,32
3,15960,47
3,15961,47
3,15962,47
3,15963,47
3,15964,47
3,15965,47
3,15966,47
3,15967,47
3,15968,47
3,15969,47
1101,1597,32
3,15970,47
3,15971,47
3,15972,47
3,15973,47
3,15974,47
3,15975,47
3,15976,47
3,15977,47
3,15978,47
3,15979,47
1101,1598,32
3,15980,47
3,15981,47
3,15982,47
3,15983,47
3,15984,47
3,15985,47
3,15986,47
3,15987,47
3,15988,47
3,15989,47
1101,1599,32
3,15990,47
3,15991,47
3,15992,47
3,15993,47
3,15994,33
3,15995,33
3,15996,33
3,15997,33
3,15998,33
3,15999,33
1001,16,27
1001,160,29
1101,1600,32
3,16000,33
3,16001,33
3,16002,33
3,16003,33
3,16004,33
3,16005,33
3,16006,33
3,16007,33
3,16008,27
3,16009,27
1101,1601,32
3,16010,27
3,16011,27
3,16012,27
3,16013,27
3,16014,27
3,16015,27
3,16016,27
3,16017,27
3,16018,27
3,16019,27
1101,1602,32
3,16020,27
3,16021,27
3,16022,27
3,16023,27
3,16024,27
3,16025,27
3,16026,27
3,16027,27
3,16028,27
3,16029,27
1101,1603,32
3,16030,27
3,16031,27
3,16032,27
3,16033,27
3,16034,27
3,16035,27
3,16036,27
3,16037,27
3,16038,27
3,16039,27
1101,1604,32
3,16040,27
3,16041,27
3,16042,27
3,16043,27
3,16044,27
3,16045,27
3,16046,27
3,16047,27
3,16048,27
3,16049,27
1101,1605,32
3,16050,27
3,16051,27
3,16052,27
3,16053,27
3,16054,28
3,16055,28
3,16056,28
3,16057,28
3,16058,28
3,16059,28
1101,1606,32
3,16060,28
3,16061,28
3,16062,28
3,16063,28
3,16064,28
3,16065,28
3,16066,28
3,16067,28
3,16068,28
3,16069,28
1101,1607,32
3,16070,28
3,16071,28
3,16072,28
3,16073,28
3,16074,28
3,16075,28
3,16076,28
3,16077,28
3,16078,28
3,16079,28
1101,1608,32
3,16080,28
3,16081,28
3,16082,28
3,16083,28
3,16084,28
3,16085,28
3,16086,28
3,16087,28
3,16088,28
3,16089,28
1101,1609,32
3,16090,28
3,16091,28
3,16092,28
3,16093,28
3,16094,28
3,16095,28
3,16096,28
3,16097,28
3,16098,28
3,16099,28
1001,161,29
1101,1610,32
3,16100,28
3,16101,29
3,16102,29
3,16103,29
3,16104,29
3,16105,29
3,16106,29
3,16107,29
3,16108,29
3,16109,29
1101,1611,27
3,16110,29
3,16111,29
3,16112,29
3,16113,29
3,16114,29
3,16115,29
3,16116,29
3,16117,29
3,16118,29
3,16119,29
1101,1612,27
3,16120,29
3,16121,29
3,16122,29
3,16123,29
3,16124,29
3,16125,29
3,16126,29
3,16127,29
3,16128,29
3,16129,29
1101,1613,28
3,16130,29
3,16131,29
3,16132,29
3,16133,29
3,16134,29
3,16135,29
3,16136,29
3,16137,29
3,16138,29
3,16139,29
1101,1614,28
3,16140,29
3,16141,29
3,16142,29
3,16143,29
3,16144,29
3,16145,29
3,16146,29
3,16147,29
3,16148,29
3,16149,30
1101,1615,28
3,16150,30
3,16151,30
3,16152,30
3,16153,30
3,16154,30
3,16155,30
3,16156,30
3,16157,30
3,16158,30
3,16159,30
1101,1616,30
3,16160,30
3,16161,30
3,16162,30
3,16163,30
3,16164,30
3,16165,30
3,16166,30
3,16167,30
3,16168,30
3,16169,30
1101,1617,30
3,16170,30
3,16171,30
3,16172,30
3,16173,30
3,16174,30
3,16175,30
3,16176,30
3,16177,30
3,16178,30
3,16179,30
1101,1618,30
3,16180,30
3,16181,30
3,16182,30
3,16183,30
3,16184,30
3,16185,30
3,16186,30
3,16187,30
3,16188,30
3,16189,30
1101,1619,31
3,16190,30
3,16191,30
3,16192,30
3,16193,30
3,16194,30
3,16195,31
3,16196,31
3,16197,31
3,16198,31
3,16199,31
1001,162,30
1101,1620,31
3,16200,31
3,16201,31
3,16202,31
3,16203,31
3,16204,31
3,16205,31
3,16206,31
3,16207,31
3,16208,31
3,16209,31
1101,1621,31
3,16210,31
3,16211,31
3,16212,31
3,16213,31
3,16214,31
3,16215,31
3,16216,31
3,16217,31
3,16218,31
3,16219,31
1101,1622,31
3,16220,31
3,16221,31
3,16222,31
3,16223,31
3,16224,31
3,16225,31
3,16226,31
3,16227,31
3,16228,31
3,16229,31
1101,1623,42
3,16230,31
3,16231,31
3,16232,31
3,16233,31
3,16234,31
3,16235,31
3,16236,31
3,16237,31
3,16238,31
3,16239,31
1101,1624,32
3,16240,31
3,16241,31
3,16242,42
3,16243,42
3,16244,42
3,16245,42
3,16246,42
3,16247,42
3,16248,42
3,16249,42
1101,1625,32
3,16250,42
3,16251,42
3,16252,42
3,16253,42
3,16254,42
3,16255,42
3,16256,42
3,16257,42
3,16258,42
3,16259,42
1101,1626,47
3,16260,42
3,16261,42
3,16262,42
3,16263,42
3,16264,42
3,16265,42
3,16266,42
3,16267,42
3,16268,42
3,16269,42
1101,1627,47
3,16270,42
3,16271,42
3,16272,42
3,16273,42
3,16274,42
3,16275,42
3,16276,42
3,16277,42
3,16278,42
3,16279,42
1101,1628,47
3,16280,42
3,16281,42
3,16282,42
3,16283,42
3,16284,42
3,16285,42
3,16286,42
3,16287,42
3,16288,42
3,16289,42
1101,1629,47
3,16290,32
3,16291,32
3,16292,32
3,16293,32
3,16294,32
3,16295,32
3,16296,32
3,16297,32
3,16298,32
3,16299,32
1001,163,28
1101,1630,47
3,16300,32
3,16301,32
3,16302,32
3,16303,32
3,16304,32
3,16305,32
3,16306,32
3,16307,32
3,16308,32
3,16309,32
1101,1631,32
3,16310,32
3,16311,32
3,16312,32
3,16313,32
3,16314,32
3,16315,32
3,16316,32
3,16317,32
3,16318,32
3,16319,32
1101,1632,42
3,16320,32
3,16321,32
3,16322,32
3,16323,32
3,16324,32
3,16325,47
3,16326,47
3,16327,47
3,16328,47
3,16329,47
1101,1633,32
3,16330,47
3,16331,47
3,16332,47
3,16333,47
3,16334,47
3,16335,47
3,16336,47
3,16337,47
3,16338,47
3,16339,47
1102,1634,27
3,16340,47
3,16341,47
3,16342,47
3,16343,47
3,16344,47
3,16345,47
3,16346,47
3,16347,47
3,16348,47
3,16349,47
1102,1635,27
3,16350,47
3,16351,47
3,16352,47
3,16353,47
3,16354,47
3,16355,47
3,16356,47
3,16357,47
3,16358,47
3,16359,47
1102,1636,27
3,16360,47
3,16361,47
3,16362,47
3,16363,47
3,16364,47
3,16365,47
3,16366,47
3,16367,47
3,16368,47
3,16369,47
1102,1637,27
3,16370,47
3,16371,47
3,16372,47
3,16373,33
3,16374,33
3,16375,33
3,16376,33
3,16377,33
3,16378,33
3,16379,33
1102,1638,28
3,16380,33
3,16381,33
3,16382,33
3,16383,33
3,16384,33
3,16385,33
3,16386,33
3,16387,27
3,16388,28
3,16389,29
1102,1639,28
3,16390,30
3,16391,31
3,16392,30
3,16393,27
3,16394,30
3,16395,31
3,16396,31
3,16397,31
3,16398,31
3,16399,27
1001,164,30
1102,1640,28
3,16400,27
3,16401,28
3,16402,30
4,16403,27
4,16404,27
4,16405,27
4,16406,27
4,16407,27
4,16408,27
4,16409,27
1102,1641,29
4,16410,27
4,16411,27
4,16412,27
4,16413,27
4,16414,27
4,16415,27
4,16416,27
4,16417,27
4,16418,27
4,16419,27
1102,1642,29
4,16420,27
4,16421,27
4,16422,27
4,16423,27
4,16424,27
4,16425,27
4,16426,27
4,16427,27
4,16428,27
4,16429,27
1102,1643,29
4,16430,27
4,16431,27
4,16432,27
4,16433,27
4,16434,27
4,16435,27
4,16436,27
4,16437,27
4,16438,27
4,16439,27
1102,1644,29
4,16440,27
4,16441,27
4,16442,27
4,16443,27
4,16444,27
4,16445,27
4,16446,27
4,16447,27
4,16448,27
4,16449,27
1102,1645,29
4,16450,27
4,16451,27
4,16452,27
4,16453,27
4,16454,27
4,16455,27
4,16456,27
4,16457,27
4,16458,27
4,16459,27
1102,1646,42
4,16460,27
4,16461,27
4,16462,27
4,16463,27
4,16464,28
4,16465,28
4,16466,28
4,16467,28
4,16468,28
4,16469,28
1102,1647,42
4,16470,28
4,16471,28
4,16472,28
4,16473,28
4,16474,28
4,16475,28
4,16476,28
4,16477,28
4,16478,28
4,16479,28
1102,1648,32
4,16480,28
4,16481,28
4,16482,28
4,16483,28
4,16484,28
4,16485,28
4,16486,28
4,16487,28
4,16488,28
4,16489,28
1102,1649,32
4,16490,28
4,16491,28
4,16492,28
4,16493,28
4,16494,28
4,16495,28
4,16496,28
4,16497,28
4,16498,28
4,16499,28
1001,165,30
1102,1650,47
4,16500,28
4,16501,28
4,16502,28
4,16503,28
4,16504,28
4,16505,28
4,16506,28
4,16507,28
4,16508,28
4,16509,28
1102,1651,47
4,16510,28
4,16511,28
4,16512,28
4,16513,28
4,16514,28
4,16515,28
4,16516,28
4,16517,28
4,16518,28
4,16519,28
1102,1652,47
4,16520,28
4,16521,28
4,16522,28
4,16523,28
4,16524,28
4,16525,29
4,16526,29
4,16527,29
4,16528,29
4,16529,29
1102,1653,47
4,16530,29
4,16531,29
4,16532,29
4,16533,29
4,16534,29
4,16535,29
4,16536,29
4,16537,29
4,16538,29
4,16539,29
1102,1654,47
4,16540,29
4,16541,29
4,16542,29
4,16543,29
4,16544,29
4,16545,29
4,16546,29
4,16547,29
4,16548,29
4,16549,29
1102,1655,33
4,16550,29
4,16551,29
4,16552,29
4,16553,29
4,16554,29
4,16555,29
4,16556,29
4,16557,29
4,16558,29
4,16559,29
1102,1656,27
4,16560,29
4,16561,29
4,16562,29
4,16563,29
4,16564,29
4,16565,29
4,16566,29
4,16567,29
4,16568,29
4,16569,29
1102,1657,27
4,16570,29
4,16571,29
4,16572,29
4,16573,29
4,16574,29
4,16575,29
4,16576,29
4,16577,29
4,16578,29
4,16579,29
1102,1658,27
4,16580,29
4,16581,29
4,16582,29
4,16583,29
4,16584,29
4,16585,29
4,16586,30
4,16587,30
4,16588,30
4,16589,30
1102,1659,27
4,16590,30
4,16591,30
4,16592,30
4,16593,30
4,16594,30
4,16595,30
4,16596,30
4,16597,30
4,16598,30
4,16599,30
1001,166,30
1102,1660,27
4,16600,30
4,16601,30
4,16602,30
4,16603,30
4,16604,30
4,16605,30
4,16606,30
4,16607,30
4,16608,30
4,16609,30
1102,1661,27
4,16610,30
4,16611,30
4,16612,30
4,16613,30
4,16614,30
4,16615,30
4,16616,30
4,16617,30
4,16618,30
4,16619,30
1102,1662,27
4,16620,30
4,16621,30
4,16622,30
4,16623,30
4,16624,30
4,16625,30
4,16626,30
4,16627,30
4,16628,30
4,16629,30
1102,1663,27
4,16630,30
4,16631,30
4,16632,30
4,16633,30
4,16634,30
4,16635,30
4,16636,30
4,16637,30
4,16638,30
4,16639,30
1102,1664,27
4,16640,30
4,16641,30
4,16642,30
4,16643,30
4,16644,30
4,16645,30
4,16646,30
4,16647,31
4,16648,31
4,16649,31
1102,1665,27
4,16650,31
4,16651,31
4,16652,31
4,16653,31
4,16654,31
4,16655,31
4,16656,31
4,16657,31
4,16658,31
4,16659,31
1102,1666,27
4,16660,31
4,16661,31
4,16662,31
4,16663,31
4,16664,31
4,16665,31
4,16666,31
4,16667,31
4,16668,31
4,16669,31
1102,1667,27
4,16670,31
4,16671,31
4,16672,31
4,16673,31
4,16674,31
4,16675,31
4,16676,31
4,16677,31
4,16678,31
4,16679,31
1102,1668,27
4,16680,31
4,16681,31
4,16682,31
4,16683,31
4,16684,31
4,16685,31
4,16686,31
4,16687,31
4,16688,31
4,16689,31
1102,1669,27
4,16690,31
4,16691,31
4,16692,31
4,16693,31
4,16694,31
4,16695,31
4,16696,31
4,16697,31
4,16698,31
4,16699,31
1001,167,30
1102,1670,27
4,16700,31
4,16701,31
4,16702,31
4,16703,31
4,16704,31
4,16705,31
4,16706,31
4,16707,31
4,16708,42
4,16709,42
1102,1671,27
4,16710,42
4,16711,42
4,16712,42
4,16713,42
4,16714,42
4,16715,42
4,16716,42
4,16717,42
4,16718,42
4,16719,42
1102,1672,27
4,16720,42
4,16721,42
4,16722,42
4,16723,42
4,16724,42
4,16725,42
4,16726,42
4,16727,42
4,16728,42
4,16729,42
1102,1673,27
4,16730,42
4,16731,42
4,16732,42
4,16733,42
4,16734,42
4,16735,42
4,16736,42
4,16737,42
4,16738,42
4,16739,42
1102,1674,27
4,16740,42
4,16741,42
4,16742,42
4,16743,42
4,16744,42
4,16745,42
4,16746,42
4,16747,42
4,16748,42
4,16749,42
1102,1675,27
4,16750,42
4,16751,42
4,16752,42
4,16753,42
4,16754,42
4,16755,42
4,16756,42
4,16757,42
4,16758,42
4,16759,42
1102,1676,27
4,16760,42
4,16761,42
4,16762,42
4,16763,42
4,16764,42
4,16765,42
4,16766,42
4,16767,32
4,16768,32
4,16769,32
1102,1677,27
4,16770,32
4,16771,32
4,16772,32
4,16773,32
4,16774,32
4,16775,32
4,16776,32
4,16777,32
4,16778,32
4,16779,32
1102,1678,27
4,16780,32
4,16781,32
4,16782,32
4,16783,32
4,16784,32
4,16785,32
4,16786,32
4,16787,32
4,16788,32
4,16789,32
1102,1679,27
4,16790,32
4,16791,32
4,16792,32
4,16793,32
4,16794,32
4,16795,32
4,16796,32
4,16797,32
4,16798,32
4,16799,32
1001,168,30
1102,1680,27
4,16800,32
4,16801,32
4,16802,32
4,16803,32
4,16804,32
4,16805,32
4,16806,32
4,16807,32
4,16808,32
4,16809,32
1102,1681,27
4,16810,32
4,16811,32
4,16812,32
4,16813,32
4,16814,32
4,16815,32
4,16816,32
4,16817,32
4,16818,32
4,16819,32
1102,1682,27
4,16820,32
4,16821,32
4,16822,32
4,16823,47
4,16824,47
4,16825,47
4,16826,47
4,16827,47
4,16828,47
4,16829,47
1102,1683,27
4,16830,47
4,16831,47
4,16832,47
4,16833,47
4,16834,47
4,16835,47
4,16836,47
4,16837,47
4,16838,47
4,16839,47
1102,1684,27
4,16840,47
4,16841,47
4,16842,47
4,16843,47
4,16844,47
4,16845,47
4,16846,47
4,16847,47
4,16848,47
4,16849,47
1102,1685,27
4,16850,47
4,16851,47
4,16852,47
4,16853,47
4,16854,47
4,16855,47
4,16856,47
4,16857,47
4,16858,47
4,16859,47
1102,1686,27
4,16860,47
4,16861,47
4,16862,47
4,16863,47
4,16864,47
4,16865,47
4,16866,47
4,16867,47
4,16868,47
4,16869,47
1102,1687,27
4,16870,47
4,16871,47
4,16872,47
4,16873,47
4,16874,47
4,16875,47
4,16876,47
4,16877,47
4,16878,47
4,16879,47
1102,1688,27
4,16880,47
4,16881,47
4,16882,47
4,16883,47
4,16884,33
4,16885,33
4,16886,33
4,16887,33
4,16888,33
4,16889,33
1102,1689,27
4,16890,33
4,16891,33
4,16892,33
4,16893,33
4,16894,33
4,16895,33
4,16896,33
4,16897,33
4,16898,33
4,16899,33
1001,169,30
1102,1690,27
4,16900,33
4,16901,33
4,16902,33
4,16903,31
4,16904,42
4,16905,42
4,16906,31
4,16907,31
4,16908,31
4,16909,31
1102,1691,27
4,16910,31
4,16911,31
4,16912,31
4,16913,31
4,16914,31
4,16915,31
4,16916,31
4,16917,31
4,16918,31
4,16919,31
1102,1692,27
4,16920,31
4,16921,31
4,16922,31
4,16923,31
4,16924,31
4,16925,31
4,16926,31
4,16927,31
4,16928,31
4,16929,31
1102,1693,27
4,16930,31
4,16931,31
4,16932,31
4,16933,31
4,16934,31
4,16935,31
4,16936,31
4,16937,31
4,16938,31
4,16939,31
1102,1694,27
4,16940,31
4,16941,31
4,16942,31
4,16943,31
4,16944,31
4,16945,31
4,16946,31
4,16947,31
4,16948,31
4,16949,31
1102,1695,27
4,16950,31
4,16951,31
4,16952,31
4,16953,31
4,16954,31
4,16955,31
4,16956,31
4,16957,31
4,16958,31
4,16959,31
1102,1696,28
4,16960,31
4,16961,31
4,16962,31
4,16963,31
4,16964,31
4,16965,31
4,16966,31
4,16967,31
4,16968,42
4,16969,42
1102,1697,28
4,16970,42
4,16971,42
4,16972,42
4,16973,42
4,16974,42
4,16975,42
4,16976,42
4,16977,42
4,16978,42
4,16979,42
1102,1698,28
4,16980,42
4,16981,42
4,16982,42
4,16983,42
4,16984,42
4,16985,42
4,16986,42
4,16987,42
4,16988,42
4,16989,42
1102,1699,28
4,16990,42
4,16991,42
4,16992,42
4,16993,42
4,16994,42
4,16995,42
4,16996,42
4,16997,42
4,16998,42
4,16999,42
1001,17,27
1001,170,30
1102,1700,28
4,17000,42
4,17001,42
4,17002,42
4,17003,42
4,17004,42
4,17005,42
4,17006,42
4,17007,42
4,17008,42
4,17009,42
1102,1701,28
4,17010,42
4,17011,42
4,17012,42
4,17013,42
4,17014,42
4,17015,42
4,17016,42
4,17017,42
4,17018,42
4,17019,42
1102,1702,28
4,17020,42
4,17021,42
4,17022,42
4,17023,42
4,17024,42
4,17025,42
4,17026,42
4,17027,42
4,17028,42
4,17029,42
1102,1703,28
4,17030,42
4,17031,32
4,17032,32
4,17033,32
4,17034,32
4,17035,32
4,17036,32
4,17037,32
4,17038,32
4,17039,32
1102,1704,28
4,17040,32
4,17041,32
4,17042,32
4,17043,32
4,17044,32
4,17045,32
4,17046,32
4,17047,32
4,17048,32
4,17049,32
1102,1705,28
4,17050,32
4,17051,32
4,17052,32
4,17053,32
4,17054,32
4,17055,32
4,17056,32
4,17057,32
4,17058,32
4,17059,32
1102,1706,28
4,17060,32
4,17061,32
4,17062,32
4,17063,32
4,17064,32
4,17065,32
4,17066,32
4,17067,32
4,17068,32
4,17069,32
1102,1707,28
4,17070,32
4,17071,32
4,17072,32
4,17073,32
4,17074,32
4,17075,32
4,17076,32
4,17077,32
4,17078,32
4,17079,32
1102,1708,28
4,17080,32
4,17081,32
4,17082,32
4,17083,32
4,17084,32
4,17085,32
4,17086,32
4,17087,32
4,17088,32
4,17089,33
1102,1709,28
4,17090,33
4,17091,33
4,17092,33
4,17093,33
4,17094,33
4,17095,33
4,17096,33
4,17097,33
4,17098,33
4,17099,33
1001,171,30
1102,1710,28
4,17100,33
4,17101,33
4,17102,33
4,17103,33
4,17104,33
4,17105,33
4,17106,33
4,17107,33
4,17108,27
4,17109,27
1102,1711,28
4,17110,27
4,17111,27
4,17112,27
4,17113,27
4,17114,27
4,17115,27
4,17116,27
4,17117,27
4,17118,27
4,17119,27
1102,1712,28
4,17120,27
4,17121,27
4,17122,27
4,17123,27
4,17124,27
4,17125,27
4,17126,27
4,17127,27
4,17128,27
4,17129,27
1102,1713,28
4,17130,27
4,17131,27
4,17132,27
4,17133,27
4,17134,27
4,17135,27
4,17136,27
4,17137,27
4,17138,27
4,17139,27
1102,1714,28
4,17140,27
4,17141,27
4,17142,27
4,17143,27
4,17144,27
4,17145,27
4,17146,27
4,17147,27
4,17148,27
4,17149,27
1102,1715,28
4,17150,27
4,17151,27
4,17152,27
4,17153,27
4,17154,27
4,17155,27
4,17156,27
4,17157,27
4,17158,27
4,17159,27
1102,1716,28
4,17160,27
4,17161,27
4,17162,27
4,17163,27
4,17164,27
4,17165,27
4,17166,27
4,17167,27
4,17168,27
4,17169,27
1102,1717,28
4,17170,28
4,17171,28
4,17172,28
4,17173,28
4,17174,28
4,17175,28
4,17176,28
4,17177,28
4,17178,28
4,17179,28
1102,1718,28
4,17180,28
4,17181,28
4,17182,28
4,17183,28
4,17184,28
4,17185,28
4,17186,28
4,17187,28
4,17188,28
4,17189,28
1102,1719,28
4,17190,28
4,17191,28
4,17192,28
4,17193,28
4,17194,28
4,17195,28
4,17196,28
4,17197,28
4,17198,28
4,17199,28
1001,172,30
1102,1720,28
4,17200,28
4,17201,28
4,17202,28
4,17203,28
4,17204,28
4,17205,28
4,17206,28
4,17207,28
4,17208,28
4,17209,28
1102,1721,28
4,17210,28
4,17211,28
4,17212,28
4,17213,28
4,17214,28
4,17215,28
4,17216,28
4,17217,28
4,17218,28
4,17219,28
1102,1722,28
4,17220,28
4,17221,28
4,17222,28
4,17223,28
4,17224,28
4,17225,28
4,17226,28
4,17227,28
4,17228,28
4,17229,28
1102,1723,28
4,17230,28
4,17231,28
4,17232,28
4,17233,29
4,17234,29
4,17235,29
4,17236,29
4,17237,29
4,17238,29
4,17239,29
1102,1724,28
4,17240,29
4,17241,29
4,17242,29
4,17243,29
4,17244,29
4,17245,29
4,17246,29
4,17247,29
4,17248,29
4,17249,29
1102,1725,28
4,17250,29
4,17251,29
4,17252,29
4,17253,29
4,17254,29
4,17255,29
4,17256,29
4,17257,29
4,17258,29
4,17259,29
1102,1726,28
4,17260,29
4,17261,29
4,17262,29
4,17263,29
4,17264,29
4,17265,29
4,17266,29
4,17267,29
4,17268,29
4,17269,29
1102,1727,28
4,17270,29
4,17271,29
4,17272,29
4,17273,29
4,17274,29
4,17275,29
4,17276,29
4,17277,29
4,17278,29
4,17279,29
1102,1728,28
4,17280,29
4,17281,29
4,17282,29
4,17283,29
4,17284,29
4,17285,29
4,17286,29
4,17287,29
4,17288,29
4,17289,29
1102,1729,28
4,17290,29
4,17291,29
4,17292,29
4,17293,29
4,17294,29
4,17295,29
4,17296,30
4,17297,30
4,17298,30
4,17299,30
1001,173,30
1102,1730,28
4,17300,30
4,17301,30
4,17302,30
4,17303,30
4,17304,30
4,17305,30
4,17306,30
4,17307,30
4,17308,30
4,17309,30
1102,1731,28
4,17310,30
4,17311,30
4,17312,30
4,17313,30
4,17314,30
4,17315,30
4,17316,30
4,17317,30
4,17318,30
4,17319,30
1102,1732,28
4,17320,30
4,17321,30
4,17322,30
4,17323,30
4,17324,30
4,17325,30
4,17326,30
4,17327,30
4,17328,30
4,17329,30
1102,1733,28
4,17330,30
4,17331,30
4,17332,30
4,17333,30
4,17334,30
4,17335,30
4,17336,30
4,17337,30
4,17338,30
4,17339,30
1102,1734,28
4,17340,30
4,17341,30
4,17342,30
4,17343,30
4,17344,30
4,17345,30
4,17346,30
4,17347,30
4,17348,30
4,17349,30
1102,1735,28
4,17350,30
4,17351,30
4,17352,30
4,17353,30
4,17354,30
4,17355,30
4,17356,30
4,17357,30
4,17358,30
4,17359,47
1102,1736,28
4,17360,47
4,17361,47
4,17362,47
4,17363,47
4,17364,47
4,17365,47
4,17366,47
4,17367,47
